theta,N,mean_abs_S,rms_abs_S,mean_abs_S_over_sqrtN,run_id,seed,Ns,max_charge,noise_sigma,n_samples,enforce_zero_sum
2.45,16,3.924,4.364,0.981,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.45,32,6.268,6.894,1.108,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.45,64,9.841,10.78,1.23,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.45,128,17.256,18.488,1.525,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.45,256,31.733,33.166,1.983,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.45,512,61.366,62.805,2.712,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.45,1024,119.091,120.611,3.722,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4525,16,3.919,4.359,0.98,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4525,32,6.253,6.88,1.105,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4525,64,9.802,10.741,1.225,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4525,128,17.159,18.393,1.517,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4525,256,31.518,32.96,1.97,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4525,512,60.911,62.357,2.692,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4525,1024,118.162,119.69,3.693,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.455,16,3.914,4.355,0.979,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.455,32,6.238,6.866,1.103,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.455,64,9.762,10.702,1.22,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.455,128,17.061,18.298,1.508,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.455,256,31.303,32.752,1.956,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.455,512,60.453,61.906,2.672,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.455,1024,117.225,118.762,3.663,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4575,16,3.909,4.351,0.977,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4575,32,6.223,6.852,1.1,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4575,64,9.722,10.663,1.215,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4575,128,16.963,18.202,1.499,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4575,256,31.086,32.543,1.943,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4575,512,59.991,61.451,2.651,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4575,1024,116.281,117.827,3.634,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.46,16,3.905,4.346,0.976,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.46,32,6.208,6.838,1.097,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.46,64,9.682,10.624,1.21,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.46,128,16.865,18.106,1.491,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.46,256,30.867,32.332,1.929,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.46,512,59.526,60.994,2.631,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.46,1024,115.33,116.885,3.604,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4625000000000004,16,3.9,4.342,0.975,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4625000000000004,32,6.193,6.824,1.095,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4625000000000004,64,9.642,10.584,1.205,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4625000000000004,128,16.766,18.01,1.482,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4625000000000004,256,30.647,32.121,1.915,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4625000000000004,512,59.057,60.533,2.61,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4625000000000004,1024,114.372,115.937,3.574,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4650000000000003,16,3.895,4.337,0.974,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4650000000000003,32,6.178,6.809,1.092,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4650000000000003,64,9.601,10.545,1.2,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4650000000000003,128,16.666,17.913,1.473,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4650000000000003,256,30.426,31.908,1.902,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4650000000000003,512,58.586,60.069,2.589,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4650000000000003,1024,113.407,114.982,3.544,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4675000000000002,16,3.89,4.333,0.973,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4675000000000002,32,6.162,6.795,1.089,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4675000000000002,64,9.561,10.505,1.195,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4675000000000002,128,16.566,17.816,1.464,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4675000000000002,256,30.203,31.694,1.888,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4675000000000002,512,58.11,59.603,2.568,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4675000000000002,1024,112.436,114.02,3.514,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.47,16,3.885,4.328,0.971,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.47,32,6.147,6.781,1.087,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.47,64,9.521,10.466,1.19,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.47,128,16.466,17.718,1.455,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.47,256,29.978,31.479,1.874,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.47,512,57.632,59.133,2.547,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.47,1024,111.457,113.052,3.483,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4725,16,3.881,4.324,0.97,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4725,32,6.132,6.767,1.084,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4725,64,9.48,10.426,1.185,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4725,128,16.366,17.62,1.447,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4725,256,29.753,31.263,1.86,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4725,512,57.151,58.661,2.526,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4725,1024,110.472,112.078,3.452,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.475,16,3.876,4.319,0.969,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.475,32,6.117,6.753,1.081,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.475,64,9.44,10.386,1.18,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.475,128,16.265,17.522,1.438,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.475,256,29.526,31.046,1.845,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.475,512,56.666,58.186,2.504,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.475,1024,109.48,111.098,3.421,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4775,16,3.871,4.315,0.968,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4775,32,6.102,6.739,1.079,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4775,64,9.399,10.346,1.175,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4775,128,16.163,17.423,1.429,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4775,256,29.298,30.828,1.831,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4775,512,56.178,57.708,2.483,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4775,1024,108.481,110.111,3.39,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.48,16,3.866,4.31,0.967,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.48,32,6.086,6.724,1.076,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.48,64,9.359,10.307,1.17,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.48,128,16.062,17.324,1.42,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.48,256,29.069,30.609,1.817,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.48,512,55.688,57.228,2.461,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.48,1024,107.476,109.119,3.359,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4825000000000004,16,3.862,4.306,0.965,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4825000000000004,32,6.071,6.71,1.073,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4825000000000004,64,9.318,10.267,1.165,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4825000000000004,128,15.96,17.225,1.411,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4825000000000004,256,28.838,30.389,1.802,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4825000000000004,512,55.194,56.745,2.439,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4825000000000004,1024,106.465,108.12,3.327,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4850000000000003,16,3.857,4.301,0.964,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4850000000000003,32,6.056,6.696,1.071,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4850000000000003,64,9.277,10.227,1.16,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4850000000000003,128,15.858,17.126,1.402,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4850000000000003,256,28.607,30.168,1.788,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4850000000000003,512,54.698,56.259,2.417,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4850000000000003,1024,105.447,107.116,3.295,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4875000000000003,16,3.852,4.297,0.963,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4875000000000003,32,6.041,6.682,1.068,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4875000000000003,64,9.237,10.187,1.155,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4875000000000003,128,15.755,17.026,1.393,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4875000000000003,256,28.374,29.946,1.773,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4875000000000003,512,54.199,55.772,2.395,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4875000000000003,1024,104.424,106.107,3.263,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.49,16,3.847,4.293,0.962,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.49,32,6.026,6.668,1.065,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.49,64,9.196,10.147,1.15,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.49,128,15.652,16.926,1.383,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.49,256,28.14,29.724,1.759,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.49,512,53.697,55.281,2.373,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.49,1024,103.394,105.092,3.231,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4925,16,3.842,4.288,0.961,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4925,32,6.011,6.654,1.063,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4925,64,9.156,10.107,1.145,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4925,128,15.549,16.827,1.374,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4925,256,27.906,29.501,1.744,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4925,512,53.192,54.789,2.351,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4925,1024,102.359,104.071,3.199,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.495,16,3.838,4.284,0.959,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.495,32,5.996,6.64,1.06,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.495,64,9.116,10.067,1.139,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.495,128,15.446,16.726,1.365,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.495,256,27.67,29.277,1.729,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.495,512,52.685,54.295,2.328,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.495,1024,101.318,103.045,3.166,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4975,16,3.833,4.279,0.958,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4975,32,5.981,6.626,1.057,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4975,64,9.075,10.028,1.134,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4975,128,15.343,16.626,1.356,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4975,256,27.433,29.052,1.715,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4975,512,52.176,53.798,2.306,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.4975,1024,100.271,102.014,3.133,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5,16,3.828,4.275,0.957,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5,32,5.966,6.612,1.055,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5,64,9.035,9.988,1.129,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5,128,15.24,16.526,1.347,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5,256,27.196,28.827,1.7,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5,512,51.663,53.299,2.283,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5,1024,99.219,100.978,3.101,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5025,16,3.823,4.27,0.956,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5025,32,5.952,6.599,1.052,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5025,64,8.995,9.948,1.124,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5025,128,15.136,16.426,1.338,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5025,256,26.958,28.601,1.685,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.5025,512,51.149,52.799,2.26,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
