root_index,radius,maximum_krawczyk_ratio,real_lower,real_upper,imag_lower,imag_upper
96,1.0e-18,1.34427359687951777941579340181e-15,1.0908603198881866385177811769658733434609511016170574624167264447614123898974811,1.0908603198881867793145832649016734793837438466749942252690532848199343879787834,1.4847682385470895130229201800322502776827024303380812779412202390173289020665058,1.4847682385470896538197222679680504136054951753960180407935470790758509001467028
97,1.0e-18,1.82666362302056397529180741822e-15,4.0193264219378361020100449362004071982447386832211964008178845335427516615865333,4.0193264219378362389891376692476749463036164982724819554934698986129531586897469,-1.9858233378963727976680182514418973118765668662984812709345163579349392433972388,-1.9858233378963726606889255183946295638176890512471957162589309928647377463009341
98,1.0e-18,1.82666362302056397529180741822e-15,4.0193264219378361020100449362004071982447386832211964008178845335427516615865333,4.0193264219378362389891376692476749463036164982724819554934698986129531586897469,1.9858233378963726606889255183946295638176890512471957162589309928647377463009341,1.9858233378963727976680182514418973118765668662984812709345163579349392433972388
100,1.0e-18,1.48298171518734144531303152855e-15,0.37106070232604293771019112702693703231334568615176510564970536876680746682064471,0.37106070232604298166949833757660270301602345174802188164581674748494035167496325,0.68023591443513598862031842754338361729142143900475467735371949629898017335255606,0.68023591443513603257962563809304929599409920460101145334983087501711305820355937
101,1.0e-18,1.48298171518734144531303152855e-15,0.37106070232604293771019112702693703231334568615176510564970536876680746682064471,0.37106070232604298166949833757660270301602345174802188164581674748494035167496325,-0.68023591443513603257962563809304929599409920460101145334983087501711305820355937,-0.68023591443513598862031842754338361729142143900475467735371949629898017335255606
102,1.0e-18,5.68355095141442430703450556052e-14,2.0356563731256918374239238462802507807347575649391706904413154748229279924592128,2.0356563731256918793722527800682253724799432786280737271788520217843424254983476,-0.000000000000000020974164466893987318343074508731059123956345210882539601467812238328890329537935,0.000000000000000020974164466893987318343074508731059123956345210882539601467812238328890329537935
103,1.0e-18,1.44311437465266652232162930161e-15,-1.959143026620513663064181664718408197088123826901661100441015823721685999339698,-1.9591430266205136411660285181356340201925801887020885434125742692915804702565636,0.32145166094270848577654949716358897753973867945694269523239591171594944146527254,0.32145166094270850767470264374636315443528231765651525226083746614605497054826873
104,1.0e-18,1.44311437465266652232162930161e-15,-1.959143026620513663064181664718408197088123826901661100441015823721685999339698,-1.9591430266205136411660285181356340201925801887020885434125742692915804702565636,-0.32145166094270850767470264374636315443528231765651525226083746614605497054826873,-0.32145166094270848577654949716358897753973867945694269523239591171594944146527254
105,1.0e-18,5.70781346747885356078847126616e-14,2.0497424584020276712398065280560333479814001855498492226437380671828482768174496,2.0497424584020277147448255710446623307743618312795973996776117230131281423186094,-0.000000000000000021752509521494314537125599986285362651609022038223819389167202072925625166760082,0.000000000000000021752509521494314537125599986285362651609022038223819389167202072925625166760082
106,1.0e-18,1.03456050757284878406093324149e-14,1.7748632265381300905821936773269473262342792922422628870868042393682683948569055,1.7748632265381302444804991236820040983841334454769346449982508483558079258597533,1.81028346147416895829805397990780821941670665649040280836175646843913120708348,1.810283461474169112196359426262864991566560809725074566273203077426670738081906
107,1.0e-18,1.03456050757284878406093324149e-14,1.7748632265381300905821936773269473262342792922422628870868042393682683948569055,1.7748632265381302444804991236820040983841334454769346449982508483558079258597533,-1.810283461474169112196359426262864991566560809725074566273203077426670738081906,-1.81028346147416895829805397990780821941670665649040280836175646843913120708348
108,1.0e-18,4.48548240986699011118096620469e-15,-3.4262759566121367382042996387903576581448343963165735068438624316963312511835648,-3.4262759566121363484975962555399958674412864382724633929073257150113863929566441,-2.5180598073741733405879194864788960034249151444221074058186613559814280036493556,-2.5180598073741729508812161032285342127213671863779972918821246392964831454202241
109,1.0e-18,4.48548240986699011118096620469e-15,-3.4262759566121367382042996387903576581448343963165735068438624316963312511835648,-3.4262759566121363484975962555399958674412864382724633929073257150113863929566441,2.5180598073741729508812161032285342127213671863779972918821246392964831454202241,2.5180598073741733405879194864788960034249151444221074058186613559814280036493556
110,1.0e-18,2.88260355678357234292461032606e-15,-1.7198813489582105359909690975980560005574418040703833751556770648300653078959288,-1.719881348958210493953641356331662271310200272694752293197327801942302680054844,-0.1567980967941438206655862923834872132463606068341118267202579839664579575757825,-0.15679809679414377862825855111709348399911907545848074476190872107869532973549223
111,1.0e-18,2.88260355678357234292461032606e-15,-1.7198813489582105359909690975980560005574418040703833751556770648300653078959288,-1.719881348958210493953641356331662271310200272694752293197327801942302680054844,0.15679809679414377862825855111709348399911907545848074476190872107869532973549223,0.1567980967941438206655862923834872132463606068341118267202579839664579575757825
112,1.0e-18,3.50895407055398648522443556847e-13,9.360501573727353397347414442074886738176120368484961880658281504049843488989791,9.3605015737273539035653229803864670549050921054862818233123100403891113224925719,5.4004114632104249110321365926963016104488402944242689058977361701833978866053983,5.4004114632104254172500451310078819271778120314255888485517647065226657201092847
113,1.0e-18,3.50895407055398648522443556847e-13,9.360501573727353397347414442074886738176120368484961880658281504049843488989791,9.3605015737273539035653229803864670549050921054862818233123100403891113224925719,-5.4004114632104254172500451310078819271778120314255888485517647065226657201092847,-5.4004114632104249110321365926963016104488402944242689058977361701833978866053983
114,1.0e-18,2.25396206757028605469533166452e-14,-0.78103027183685401470713275751845337145398251691528054682445217456404760624120924,-0.78103027183685387675427272754349593073752467173623725580534593728185709193334558,-0.67113064571097768808460152905156951005739252843758774832742012300823947559081889,-0.67113064571097755013174149907661206934093468325854445730831388572604896128267888
115,1.0e-18,2.25396206757028605469533166452e-14,-0.78103027183685401470713275751845337145398251691528054682445217456404760624120924,-0.78103027183685387675427272754349593073752467173623725580534593728185709193334558,0.67113064571097755013174149907661206934093468325854445730831388572604896128267888,0.67113064571097768808460152905156951005739252843758774832742012300823947559081889
116,1.0e-18,4.37231188290185000194259647567e-15,0.33241335077280068428905600042762561583757481611621428690737125623278245136007739,0.3324133507728008192610924187961820987390294133833063766715337572654949727188605,-0.7410905298678857266508776884886941259604389658035255504710513285331670078658685,-0.74109052986788559167884127012013764305898436853643346070688882750045448650901989
117,1.0e-18,4.37231188290185000194259647567e-15,0.33241335077280068428905600042762561583757481611621428690737125623278245136007739,0.3324133507728008192610924187961820987390294133833063766715337572654949727188605,0.74109052986788559167884127012013764305898436853643346070688882750045448650901989,0.7410905298678857266508776884886941259604389658035255504710513285331670078658685
118,1.0e-18,4.87056702391157241726914912833e-15,-1.4054727984073803627175896414111448197367786865266985525281489761925368344559008,-1.4054727984073803046495516568650803264485222078943554252871611123471373020277397,-0.91259424825067990863992309629448307301663023329674681106765888619207485749195308,-0.91259424825067985057188511174841857972837375466440368382667102234667532506379198
119,1.0e-18,4.87056702391157241726914912833e-15,-1.4054727984073803627175896414111448197367786865266985525281489761925368344559008,-1.4054727984073803046495516568650803264485222078943554252871611123471373020277397,0.91259424825067985057188511174841857972837375466440368382667102234667532506379198,0.91259424825067990863992309629448307301663023329674681106765888619207485749195308
120,1.0e-18,3.9387956111104261318128814299e-14,-2.6670385537304589973702661088179148327226724357518095048343451143197403390470398,-2.6670385537304586035521735623427599222480541645021058879591275042277242954265413,2.9607635700184662675084819296030726548845288103674949517475914423598605920165117,2.9607635700184666613265744760782275653591470816171985686228090524518766356364575
121,1.0e-18,3.9387956111104261318128814299e-14,-2.6670385537304589973702661088179148327226724357518095048343451143197403390470398,-2.6670385537304586035521735623427599222480541645021058879591275042277242954265413,-2.9607635700184666613265744760782275653591470816171985686228090524518766356364575,-2.9607635700184662675084819296030726548845288103674949517475914423598605920165117
122,1.0e-18,4.89442090453061346475015078423e-15,-0.40980962756502270781061915986970524553853322222160894862224115495241950483732693,-0.40980962756502259844047702810919887711386322353891647077824603561917312998463409,-2.4143878111924831243985615996317631212979810551553814096944097572641364496456276,-2.4143878111924830150284194678712567528733110564726889318504146379308900747921057
123,1.0e-18,4.89442090453061346475015078423e-15,-0.40980962756502270781061915986970524553853322222160894862224115495241950483732693,-0.40980962756502259844047702810919887711386322353891647077824603561917312998463409,2.4143878111924830150284194678712567528733110564726889318504146379308900747921057,2.4143878111924831243985615996317631212979810551553814096944097572641364496456276
124,1.0e-18,5.84121235475762544712543366526e-15,-1.8649368162672656156887209851816145397396444906250671894343329371100481984151521,-1.8649368162672653304896271958204283999388718799556433620623207965186612603069421,1.0910367361289012362449804674909598019596078202872521599001587736700521576517394,1.0910367361289015214440742568521459417603804309566759872721709142614390957544223
125,1.0e-18,5.84121235475762544712543366526e-15,-1.8649368162672656156887209851816145397396444906250671894343329371100481984151521,-1.8649368162672653304896271958204283999388718799556433620623207965186612603069421,-1.0910367361289015214440742568521459417603804309566759872721709142614390957544223,-1.0910367361289012362449804674909598019596078202872521599001587736700521576517394
126,1.0e-18,8.47391228247867337043040657097e-14,0.86280986087611873750100279927514698867236341622434377280557738743798306749626096,0.86280986087611882746982847953692966975802272410467290497293614386752040753319219,-3.2804316616875651893633195255089024911464916083896539459958137094006855967188179,-3.2804316616875650993944938452471198100608323005093248138284549529711482566818867
127,1.0e-18,8.47391228247867337043040657097e-14,0.86280986087611873750100279927514698867236341622434377280557738743798306749626096,0.86280986087611882746982847953692966975802272410467290497293614386752040753319219,3.2804316616875650993944938452471198100608323005093248138284549529711482566818867,3.2804316616875651893633195255089024911464916083896539459958137094006855967188179
128,1.0e-18,1.45899753429490829400226374916e-13,58.003185746240510488756202958371099981413198970294873670019749804001905374771051,58.003185746240511090221829751590363517924458361606914438418967604495733503371255,-0.00000000000000030073281339660963224477060086349093026167374511038693921562172460455598145166994,0.00000000000000030073281339660963224477060086349093026167374511038693921562172460455598145166994
129,1.0e-18,1.71330806059274208913071531551e-15,-0.87040166900775498722792863219538959938311784560541319412290546775417160065294543,-0.87040166900775485594415789777765773006506043696658532030169865894894218903830185,-2.2841050423512280390934025330101227427100805987719885082610963401166361849103541,-2.2841050423512279078096317985923908733920231901331606344398895313114067732951578
130,1.0e-18,1.71330806059274208913071531551e-15,-0.87040166900775498722792863219538959938311784560541319412290546775417160065294543,-0.87040166900775485594415789777765773006506043696658532030169865894894218903830185,2.2841050423512279078096317985923908733920231901331606344398895313114067732951578,2.2841050423512280390934025330101227427100805987719885082610963401166361849103541
131,1.0e-18,3.3687686750863662714402205434e-15,-0.77041449483577819248001772607451502413913594521044188312781471441475443599172339,-0.77041449483577812716685871891726240273673991820159079076356686326681749873989826,-0.64323865778623921523740955190337524988624577360381544042560061099387729019843822,-0.6432386577862391499242505447461226284838497465949643480613527598459403529471658
132,1.0e-18,3.3687686750863662714402205434e-15,-0.77041449483577819248001772607451502413913594521044188312781471441475443599172339,-0.77041449483577812716685871891726240273673991820159079076356686326681749873989826,0.6432386577862391499242505447461226284838497465949643480613527598459403529471658,0.64323865778623921523740955190337524988624577360381544042560061099387729019843822
133,1.0e-18,1.33480479649433781664067348113e-15,4.6334376839255222053160341429813531702359942769797376131682662885610969172879326,4.6334376839255223075867924132023153927212304822178175621225096517279709813686807,-0.000000000000000051135379135110481206881636333020271461062544077017243045345856595887873114779593,0.000000000000000051135379135110481206881636333020271461062544077017243045345856595887873114779593
134,1.0e-18,1.12882059826226869687254583814e-14,7.8037405530988095140058285851956416629071435789995681387807273704932834450393951,7.8037405530988096443433341478515249468516160955537372596605382713187470676921342,-0.000000000000000065168752781327941760419194878797107163383911135665951099510095678753781042709948,0.000000000000000065168752781327941760419194878797107163383911135665951099510095678753781042709948
135,1.0e-18,1.00738008035510114958629244076e-14,0.43001698721736516172071722467423309002316454438315246622950848871077716474507738,0.43001698721736531364726507335502359313387166892287685079923676429135781996086197,-0.78042772549707341697329957914691765926183655472690799092803726306208124810745814,-0.78042772549707326504675173046612715615112943018718360635830898748150059289139719
136,1.0e-18,1.00738008035510114958629244076e-14,0.43001698721736516172071722467423309002316454438315246622950848871077716474507738,0.43001698721736531364726507335502359313387166892287685079923676429135781996086197,0.78042772549707326504675173046612715615112943018718360635830898748150059289139719,0.78042772549707341697329957914691765926183655472690799092803726306208124810745814
137,1.0e-18,5.11437171137818445307185701209e-15,-0.000000000000000057846787517317598081067723138754285531419175634473679867073806821004074033348805,0.000000000000000057846787517317598093995926369029794705528961000497169326846761906261587867440074,-1.7320508075688773513742338588234704754028332379779299315678638932363562477498094,-1.7320508075688772356806588241882742923391837301938496946197272582655070538302069
138,1.0e-18,5.11437171137818445307185701209e-15,-0.000000000000000057846787517317598081067723138754285531419175634473679867073806821004074033348805,0.000000000000000057846787517317598093995926369029794705528961000497169326846761906261587867440074,1.7320508075688772356806588241882742923391837301938496946197272582655070538302069,1.7320508075688773513742338588234704754028332379779299315678638932363562477498094
139,1.0e-18,1.31012033816428565190600566584e-15,1.75056749454439471369038722846075680403073473372395297563778416520114110899804,1.7505674945443947670484724743608228420949294179087207183960639564048050645932673,-1.2119942393310570216031098173840059294799347072239155061967929234768449533522249,-1.2119942393310569682450245714839398914157400230391477634385131322731809977605902
140,1.0e-18,1.31012033816428565190600566584e-15,1.75056749454439471369038722846075680403073473372395297563778416520114110899804,1.7505674945443947670484724743608228420949294179087207183960639564048050645932673,1.2119942393310569682450245714839398914157400230391477634385131322731809977605902,1.2119942393310570216031098173840059294799347072239155061967929234768449533522249
141,1.0e-18,5.7091108552693141398984649487e-14,-7.9787139442373414228259290911792900388560441991138131483823317739983513902833081,-7.9787139442373392732424491242609466683427818256187868704800120959400895822050432,15.492761537927289864224056954269515522438039383963496091457691485985778530768923,15.492761537927292013807536921187858892951301757458522369360011164044040338634945
142,1.0e-18,5.7091108552693141398984649487e-14,-7.9787139442373414228259290911792900388560441991138131483823317739983513902833081,-7.9787139442373392732424491242609466683427818256187868704800120959400895822050432,-15.492761537927292013807536921187858892951301757458522369360011164044040338634945,-15.492761537927289864224056954269515522438039383963496091457691485985778530768923
143,1.0e-18,3.29194288822207223133609691534e-14,-1.8831720763349608928412144978314311865625618868246837373070885987718959745722679,-1.88317207633496072241131249287951007320047967183746710074987716908465600742691,-2.9179270401812335655364796064405406126211212814977342061801847697337927051851723,-2.9179270401812333951065776014886194992590390665105175696229733400465527380381563
144,1.0e-18,3.29194288822207223133609691534e-14,-1.8831720763349608928412144978314311865625618868246837373070885987718959745722679,-1.88317207633496072241131249287951007320047967183746710074987716908465600742691,2.9179270401812333951065776014886194992590390665105175696229733400465527380381563,2.9179270401812335655364796064405406126211212814977342061801847697337927051851723
145,1.0e-18,1.22926991710277815600059265331e-14,2.4906126935327352832814871822217222355352064351473378523778873503899340821627249,2.4906126935327353288022527420537825135581206598508188534001528169650148955534467,-0.000000000000000022760382779916030197135206560476750610530369819533959416816635257891915630025899,0.000000000000000022760382779916030197135206560476750610530369819533959416816635257891915630025899
146,1.0e-18,4.27076744478693664065376854656e-15,-1.7652690325709788643961556001340549065141302447990698001848385259854997680529549,-1.7652690325709787311619817349850752981548397115480775409577344635273204828717861,0.077607616929093568546545487407346487726289867282764965617686124139404039115362045,0.077607616929093701780719352556326096085580400533757224844790186597583324295010824
147,1.0e-18,4.27076744478693664065376854656e-15,-1.7652690325709788643961556001340549065141302447990698001848385259854997680529549,-1.7652690325709787311619817349850752981548397115480775409577344635273204828717861,-0.077607616929093701780719352556326096085580400533757224844790186597583324295010824,-0.077607616929093568546545487407346487726289867282764965617686124139404039115362045
148,1.0e-18,5.13790970988763422789844471589e-15,-1.4621454238072573569695011000057330027869578365944768635847705973199865124345552,-1.4621454238072571125789290806028270920270361987787861975594074903726333274076743,1.9633461552478943006987694598164600764648327181002507331556880472209197567333982,1.9633461552478945450893414792193659872247543559159413991810511541682729417608318
149,1.0e-18,5.13790970988763422789844471589e-15,-1.4621454238072573569695011000057330027869578365944768635847705973199865124345552,-1.4621454238072571125789290806028270920270361987787861975594074903726333274076743,-1.9633461552478945450893414792193659872247543559159413991810511541682729417608318,-1.9633461552478943006987694598164600764648327181002507331556880472209197567333982
150,1.0e-18,4.50627316130594634751031679852e-14,-11.108386359736309318592570734826042459771875731935040888368178109587486573819894,-11.108386359736308879979159247935668755796836081889984712249975667987581940021145,18.180760293027790487956532666319883822908488992789921252894096778507846371477129,18.180760293027790926569944153210257526883528642834977429012299220107751005284722
151,1.0e-18,4.50627316130594634751031679852e-14,-11.108386359736309318592570734826042459771875731935040888368178109587486573819894,-11.108386359736308879979159247935668755796836081889984712249975667987581940021145,-18.180760293027790926569944153210257526883528642834977429012299220107751005284722,-18.180760293027790487956532666319883822908488992789921252894096778507846371477129
152,1.0e-18,1.32335310878374233196951379943e-15,-0.77832911346575964424976579431889741580271792272890866096271544226135300623132839,-0.77832911346575962315592308950755700018310247953277056457507950624243750351111267,-0.000000000000000010546921352405670263374141961743775059848764196936731747173208895172442562848149,0.000000000000000010546921352405670262452141560958203462542993559758417382276414660582431313054589
153,1.0e-18,1.48538744936255806807455377888e-14,-0.054770268513112742488348568744315848631134199853985025359714452528103124627824514,-0.05477026851311253083414702488124444657038553409052346351061904903681548704569663,-0.3649805337333448701661367467669954821927337587033386367074738427451146797691113,-0.36498053373334465851193520290392408013198509293987707485837843925382704218795066
154,1.0e-18,1.48538744936255806807455377888e-14,-0.054770268513112742488348568744315848631134199853985025359714452528103124627824514,-0.05477026851311253083414702488124444657038553409052346351061904903681548704569663,0.36498053373334465851193520290392408013198509293987707485837843925382704218795066,0.3649805337333448701661367467669954821927337587033386367074738427451146797691113
155,1.0e-18,2.79025285622765551155793909206e-15,-0.63784330373460385241354276724813294213877223288836150460307632965330366430993222,-0.63784330373460381060219504132012850884756256373941059429397533796175983086949583,-0.000000000000000020905673862964002280706003525111505090063882553596695681446769885382775485356968,0.000000000000000020905673862964002277547242652382423531290257025000727767459290956372675057509571
156,1.0e-18,3.13878787147664136852131728857e-15,1.7477221970947723651350572353061666020632603653960833134422031276411314681698899,1.7477221970947724537797285384635915315734917799462082764492022977027887345108079,-0.000000000000000044322335651578712558410395640612777637110943402456733400345480638312552760016391,0.000000000000000044322335651578712565157178268173943129452847748200865975955256756282958978988337
157,1.0e-18,3.5729411561558829822329325285e-15,0.26160750566761998953765681108280190233856888327166039150448804232268883291688022,0.26160750566762009670547279854166850005096781567924809304595937423729616543206457,0.45084012997708508390753788422996432692666601035021256041459327227720800565395115,0.45084012997708519107535387168883092463906494275780026195606460419181533816803007
158,1.0e-18,3.5729411561558829822329325285e-15,0.26160750566761998953765681108280190233856888327166039150448804232268883291688022,0.26160750566762009670547279854166850005096781567924809304595937423729616543206457,-0.45084012997708519107535387168883092463906494275780026195606460419181533816803007,-0.45084012997708508390753788422996432692666601035021256041459327227720800565395115
159,1.0e-18,6.78465486105658901398962883299e-15,2.6331971529113932247980649085718169582558920937898440080056056174387469814428693,2.6331971529113935791112581446196444803335258712180521233783956248014546312979566,-0.97009614495111506839624314467698770747353203705147771528870386058021660919366409,-0.97009614495111471408304990862916018539589825962326959991591385321750895936179079
160,1.0e-18,6.78465486105658901398962883299e-15,2.6331971529113932247980649085718169582558920937898440080056056174387469814428693,2.6331971529113935791112581446196444803335258712180521233783956248014546312979566,0.97009614495111471408304990862916018539589825962326959991591385321750895936179079,0.97009614495111506839624314467698770747353203705147771528870386058021660919366409
162,1.0e-18,7.07776473670673110840220879302e-15,0.295847356604580384229910030139104834559522744519338368414952789685165542096579,0.29584735660458053697883681809084318996292929414839662334362062042882855022725224,-0.071337007318688469082558623181649956878242161280585554705725475226426712650738693,-0.071337007318688316333631835229911601474835611651527299777057644482763704520618168
163,1.0e-18,7.07776473670673110840220879302e-15,0.295847356604580384229910030139104834559522744519338368414952789685165542096579,0.29584735660458053697883681809084318996292929414839662334362062042882855022725224,0.071337007318688316333631835229911601474835611651527299777057644482763704520618168,0.071337007318688469082558623181649956878242161280585554705725475226426712650738693
164,1.0e-18,1.45600901168431545033621778201e-14,2.2578919820332947281576728495043045082997178222537831432680633631638406468519671,2.2578919820332947865066464225015098019891998405779492074841679136673875229548722,-0.000000000000000029174486786498602748785741301056755214645480825441966989684727394474316472561352,0.000000000000000029174486786498602751109704738472582838396188610182664518524605054636962468690043
165,1.0e-18,1.37246833920987002057681422877e-14,-16.191833211553082119748847057361590771392219568072400582027118452645605654031155,-16.191833211553081241751622972458685777805518929055792689238944682909262203827058,-3.9940455076056821004790958878408174553759309054306716886414383975244047899210984,-3.9940455076056812224818718029379124617892302664140637958532646277880613396993147
166,1.0e-18,1.37246833920987002057681422877e-14,-16.191833211553082119748847057361590771392219568072400582027118452645605654031155,-16.191833211553081241751622972458685777805518929055792689238944682909262203827058,3.9940455076056812224818718029379124617892302664140637958532646277880613396993147,3.9940455076056821004790958878408174553759309054306716886414383975244047899210984
167,1.0e-18,1.03490114304343519889019818856e-15,-0.56519771738363941660392622265132100026465754417283127425956539506196517328885171,-0.565197717383639376271129803842740627470895117823539203268084455521827728231798,-1.0434274358930321746379641953683225356462696635218486506894307413434316890707561,-1.043427435893032134305167776559742154852507237172556551838701244688028055451722
168,1.0e-18,1.03490114304343519889019818856e-15,-0.56519771738363941660392622265132100026465754417283127425956539506196517328885171,-0.565197717383639376271129803842740627470895117823539203268084455521827728231798,1.043427435893032134305167776559742154852507237172556551838701244688028055451722,1.0434274358930321746379641953683225356462696635218486506894307413434316890707561
169,1.0e-18,2.25995295453768142078089742545e-14,-0.019278045873170351420281003539172923038878439307068848456404974628446541172229821,-0.019278045873169836863179335693324938792043821809118934117441713251965708465185017,22.527046594699587914613727487687313539365395287060928748307752502997972773527026,22.527046594699588429170829155533161523612229904558878662646715764374453606248165
170,1.0e-18,2.25995295453768142078089742545e-14,-0.019278045873170351420281003539172923038878439307068848456404974628446541172229821,-0.019278045873169836863179335693324938792043821809118934117441713251965708465185017,-22.527046594699588429170829155533161523612229904558878662646715764374453606248165,-22.527046594699587914613727487687313539365395287060928748307752502997972773527026
171,1.0e-18,1.70301773607870913708105621171e-14,-7.702178508851862978019922165109819812424858253955377005227495884296307311342284,-7.7021785088518620126801271604448060746096287827973863514664439040296089723419224,34.044349358938464483715506475813496946251791343287360292162218746785496467459192,34.044349358938465449055301480478510684067020814445350945923270727052194806483873
172,1.0e-18,1.70301773607870913708105621171e-14,-7.702178508851862978019922165109819812424858253955377005227495884296307311342284,-7.7021785088518620126801271604448060746096287827973863514664439040296089723419224,-34.044349358938465449055301480478510684067020814445350945923270727052194806483873,-34.044349358938464483715506475813496946251791343287360292162218746785496467459192
173,1.0e-18,3.84015685150806639297317083587e-15,-1.1725151429883931517517887328107638491818646626415263989380566181748607912190807,-1.1725151429883928965753107128929166610838577562847891410328532450145477266097307,4.7993782819722919069138754736076047320932836978373453821165666829591090047025781,4.7993782819722921620903534935254519201912906041940826400217700561194220693113754
174,1.0e-18,3.84015685150806639297317083587e-15,-1.1725151429883931517517887328107638491818646626415263989380566181748607912190807,-1.1725151429883928965753107128929166610838577562847891410328532450145477266097307,-4.7993782819722921620903534935254519201912906041940826400217700561194220693113754,-4.7993782819722919069138754736076047320932836978373453821165666829591090047025781
175,1.0e-18,1.38099051176019996141147787641e-15,0.20851087950967870174244891466597056170375587378294970531274814783343543117446519,0.20851087950967884529810367665056351492049102706732371739737965788532309510885743,-2.9473395214616828347343035513016902562350941028956421981908022494003624201654834,-2.9473395214616826911786487893170973030183589496112681861061707393484747562272222
176,1.0e-18,1.38099051176019996141147787641e-15,0.20851087950967870174244891466597056170375587378294970531274814783343543117446519,0.20851087950967884529810367665056351492049102706732371739737965788532309510885743,2.9473395214616826911786487893170973030183589496112681861061707393484747562272222,2.9473395214616828347343035513016902562350941028956421981908022494003624201654834
177,1.0e-18,2.23410902300135790129425901028e-15,1.9846122465211722459009589322095610120712118451868048480335551748443061341807109,1.9846122465211725006929973362900231545957015011739183063190233583139524574150852,-5.0876404842852096828597899448243222044758653960861475116117618850653910762766899,-5.087640484285209428067751540743860061951375740099034053326293701595744753043421
178,1.0e-18,2.23410902300135790129425901028e-15,1.9846122465211722459009589322095610120712118451868048480335551748443061341807109,1.9846122465211725006929973362900231545957015011739183063190233583139524574150852,5.087640484285209428067751540743860061951375740099034053326293701595744753043421,5.0876404842852096828597899448243222044758653960861475116117618850653910762766899
179,1.0e-18,5.77774500472419158029006684059e-15,-0.78587804087570698719049002225307187954830789840410233616379539592444144686204617,-0.78587804087570690619909652171104652419851475116341670547541444026257769804962457,-1.2845505970611500315556779295935224520020788462558443160238407041011175814327892,-1.2845505970611499505642844290514970966522856990151586853354597484392538326203676
180,1.0e-18,5.77774500472419158029006684059e-15,-0.78587804087570698719049002225307187954830789840410233616379539592444144686204617,-0.78587804087570690619909652171104652419851475116341670547541444026257769804962457,1.2845505970611499505642844290514970966522856990151586853354597484392538326203676,1.2845505970611500315556779295935224520020788462558443160238407041011175814327892
181,1.0e-18,7.02246720128325895084803310509e-14,2.2202990359473051299300242281851979585129106615711143104983268822068547047812996,2.2202990359473052815718517324146181125742634384686751358417270539833799608967335,-0.000000000000000075820913752114710422890766691312762110655432868386294103999243630357365149866799,0.000000000000000075820913752114710422890766691312762110655432868386294103999243630357365149866799
182,1.0e-18,4.16760105403795314526227733996e-14,-3.8947723838196346645586145339310404579213388283265545464269469495860561070402233,-3.8947723838196342148524481131193365817988130278431485057956410172143985611024008,-18.687479539982577809660304625460285419015849238498739317246905386835286078206849,-18.687479539982577359954138204648581542893323438015333276615599454463628532273448
183,1.0e-18,4.16760105403795314526227733996e-14,-3.8947723838196346645586145339310404579213388283265545464269469495860561070402233,-3.8947723838196342148524481131193365817988130278431485057956410172143985611024008,18.687479539982577359954138204648581542893323438015333276615599454463628532273448,18.687479539982577809660304625460285419015849238498739317246905386835286078206849
184,1.0e-18,4.07324361245357971472241175101e-15,-5.4770196977876973436113419745438043136782995187109547399562155986854643156296134,-5.4770196977876971080257524541466003375596595067744398293783221983078804162825624,-5.4053226760636466595188316090416310727936994218507963229994300942303801633306038,-5.4053226760636464239332420886444270966750594099142814124215366938527962639901854
185,1.0e-18,4.07324361245357971472241175101e-15,-5.4770196977876973436113419745438043136782995187109547399562155986854643156296134,-5.4770196977876971080257524541466003375596595067744398293783221983078804162825624,5.4053226760636464239332420886444270966750594099142814124215366938527962639901854,5.4053226760636466595188316090416310727936994218507963229994300942303801633306038
186,1.0e-18,2.51955075153009352172036308203e-15,1.7369388039270967128724896967304697573502667496409145799281376868646037782711928,1.7369388039270969018185845535994998341650655499002640501162522643639772266880742,0.3821592230082892563169239343347845781672041934111705225645606851527282519219873,0.38215922300828944526301879120381465498200299367051999275267526265210170033023252
187,1.0e-18,2.51955075153009352172036308203e-15,1.7369388039270967128724896967304697573502667496409145799281376868646037782711928,1.7369388039270969018185845535994998341650655499002640501162522643639772266880742,-0.38215922300828944526301879120381465498200299367051999275267526265210170033023252,-0.3821592230082892563169239343347845781672041934111705225645606851527282519219873
188,1.0e-18,9.74950702621342367580449660045e-16,-0.0074415371460374236654575060082555152630813908882842760344529346141872810541480243,-0.0074415371460373744110810878345497172409272714112499575821188490144765844096870407,0.014241007965594877333091084917946960168143827552972437681405277226233495061988396,0.014241007965594926587467503091652758190297947030006756133739362825944191705197136
189,1.0e-18,9.74950702621342367580449660045e-16,-0.0074415371460374236654575060082555152630813908882842760344529346141872810541480243,-0.0074415371460373744110810878345497172409272714112499575821188490144765844096870407,-0.014241007965594926587467503091652758190297947030006756133739362825944191705197136,-0.014241007965594877333091084917946960168143827552972437681405277226233495061988396
190,1.0e-18,1.50486689801918029446554415401e-14,0.31262936302467674702624249182003834713162371248412286795941514355642288297800228,0.3126293630246769367061106205237015287137356105467756874137239077522345863337402,-0.49993610083232932470367038153549363290740893993079167263367525272526158609514602,-0.49993610083232913502380225283183045132529704186813885317936648852944988273996081
191,1.0e-18,1.50486689801918029446554415401e-14,0.31262936302467674702624249182003834713162371248412286795941514355642288297800228,0.3126293630246769367061106205237015287137356105467756874137239077522345863337402,0.49993610083232913502380225283183045132529704186813885317936648852944988273996081,0.49993610083232932470367038153549363290740893993079167263367525272526158609514602
